UserID,Age,Gender,EmploymentStatus,Location
U108825,34.0,Non-binary,Freelancer,Kyrgyz Republic
U108826,40.0,Male,Student,Bahamas
U108827,60.0,Male,Part-time,United States of America
U108828,34.0,Female,Unemployed,Turkmenistan
U108829,31.0,Non-binary,Full-time,Korea
U108830,46.0,Male,Part-time,Barbados
U108831,37.0,Male,Unemployed,Andorra
U108832,47.0,Non-binary,Student,Pitcairn Islands
U108833,36.0,Female,Unemployed,Sao Tome and Principe
U108834,56.0,Female,Part-time,United States of America
U108835,30.0,Female,Unemployed,Brazil
U108836,35.0,Female,Full-time,Turkey
U108837,40.0,Male,Student,Niue
U108838,63.0,Non-binary,Full-time,Kazakhstan
U108839,50.0,Non-binary,Student,Germany
U108840,56.0,Male,Student,Tonga
U108841,57.0,Male,Unemployed,Samoa
U108842,35.0,Male,Full-time,Nepal
U108843,26.0,Prefer not to say,Student,Tokelau
U108844,50.0,Non-binary,Student,Bolivia
U108845,49.0,Non-binary,Unemployed,South Africa
U108846,34.0,Non-binary,Part-time,Zimbabwe
U108847,36.0,Female,Part-time,Algeria
U108848,44.0,Male,Freelancer,Seychelles
U108849,23.0,Male,Freelancer,Micronesia
U108850,52.0,Male,Student,United States of America
U108851,54.0,Prefer not to say,Part-time,Mauritania
U108852,51.0,Non-binary,Student,Cameroon
U108853,37.0,Male,Full-time,Somalia
U108854,42.0,Prefer not to say,Part-time,Cayman Islands
U108855,21.0,Male,Part-time,Germany
U108856,27.0,Female,Part-time,United States Virgin Islands
U108857,27.0,Non-binary,Freelancer,Liberia
U108858,41.0,Prefer not to say,Unemployed,Austria
U108859,38.0,Male,Unemployed,United Kingdom
U108860,28.0,Non-binary,Freelancer,Isle of Man
U108861,44.0,Prefer not to say,Freelancer,Nigeria
U108862,33.0,Non-binary,Freelancer,Morocco
U108863,43.0,Non-binary,Unemployed,Taiwan
U108864,47.0,Female,Student,Guernsey
U108865,33.0,Non-binary,Freelancer,Latvia
U108866,24.0,Prefer not to say,Student,Lao People's Democratic Republic
U108867,33.0,Non-binary,Student,Saint Lucia
U108868,52.0,Prefer not to say,Full-time,Bosnia and Herzegovina
U108869,33.0,Non-binary,Unemployed,Botswana
U108870,57.0,,Student,Bhutan
U108871,29.0,Female,Unemployed,Brazil
U108872,52.0,Male,Unemployed,Taiwan
U108873,38.0,Female,Full-time,Syrian Arab Republic
U108874,60.0,Prefer not to say,Unemployed,Turkey
U108875,53.0,Female,Student,Italy
U108876,34.0,Non-binary,Part-time,Madagascar
U108877,49.0,Non-binary,Student,Cambodia
U108878,58.0,Male,Student,Sierra Leone
U108879,23.0,Female,Unemployed,South Africa
U108880,41.0,Prefer not to say,Student,Mozambique
U108881,44.0,Prefer not to say,Part-time,Austria
U108882,37.0,Non-binary,Unemployed,Georgia
U108883,42.0,Prefer not to say,Freelancer,Pakistan
U108884,19.0,Non-binary,Student,Chile
U108885,26.0,Non-binary,Student,Grenada
U108886,45.0,Non-binary,Full-time,Saint Lucia
U108887,55.0,Male,Freelancer,Saint Barthelemy
U108888,20.0,Male,Freelancer,American Samoa
U108889,37.0,Non-binary,Part-time,Syrian Arab Republic
U108890,23.0,Non-binary,Freelancer,French Guiana
U108891,56.0,Non-binary,Full-time,Kazakhstan
U108892,50.0,Prefer not to say,Part-time,Fiji
U108893,18.0,Non-binary,Freelancer,Equatorial Guinea
U108894,54.0,Non-binary,Part-time,Ukraine
U108895,23.0,Female,Freelancer,Andorra
U108896,62.0,Female,Freelancer,Belarus
U108897,51.0,Female,Freelancer,Ireland
U108898,64.0,Female,Student,South Africa
U108899,32.0,Non-binary,Freelancer,Iran
U108900,62.0,Female,Student,Serbia
U108901,43.0,Prefer not to say,Unemployed,Timor-Leste
U108902,31.0,Prefer not to say,Full-time,Armenia
U108903,24.0,Female,Part-time,Kazakhstan
U108904,63.0,Male,Part-time,Slovenia
U108905,48.0,Prefer not to say,Unemployed,Guyana
U108906,41.0,Prefer not to say,Freelancer,Djibouti
U108907,48.0,Female,Full-time,Vietnam
U108908,46.0,Female,Unemployed,Saint Pierre and Miquelon
U108909,59.0,Non-binary,Unemployed,Bulgaria
U108910,49.0,Prefer not to say,Part-time,Mauritius
U108911,34.0,Female,Student,Brazil
U108912,31.0,Female,Student,Australia
U108913,57.0,Non-binary,Freelancer,Bulgaria
U108914,53.0,Prefer not to say,Freelancer,Tokelau
U108915,41.0,Female,Unemployed,Solomon Islands
U108916,62.0,Non-binary,Freelancer,Samoa
U108917,44.0,Female,Student,Kuwait
U108918,42.0,Male,Full-time,Saudi Arabia
U108919,49.0,Male,Part-time,Rwanda
U108920,35.0,Female,Student,El Salvador
U108921,63.0,Prefer not to say,Freelancer,Norfolk Island
U108922,35.0,Male,Part-time,Nigeria
U108923,54.0,Non-binary,Part-time,Saint Kitts and Nevis
U108924,43.0,Female,Unemployed,Mongolia
U108925,26.0,Non-binary,Freelancer,Libyan Arab Jamahiriya
U108926,52.0,Male,Unemployed,Poland
U108927,25.0,Prefer not to say,Part-time,Tanzania
U108928,37.0,Non-binary,Unemployed,Hungary
U108929,59.0,Male,Freelancer,Northern Mariana Islands
U108930,39.0,Male,Student,Maldives
U108931,36.0,Male,Full-time,Cambodia
U108932,47.0,Non-binary,Student,Comoros
U108933,45.0,Male,Part-time,Cuba
U108934,52.0,Female,Student,Bahamas
U108935,60.0,Male,Unemployed,Myanmar
U108936,28.0,Female,Freelancer,Lao People's Democratic Republic
U108937,48.0,Prefer not to say,Student,Cambodia
U108938,56.0,Female,Student,Mozambique
U108939,53.0,Prefer not to say,Freelancer,Lao People's Democratic Republic
U108940,47.0,Prefer not to say,Unemployed,Panama
U108941,40.0,Female,Full-time,Heard Island and McDonald Islands
U108942,36.0,Prefer not to say,Student,Iraq
U108943,29.0,Female,Part-time,Benin
U108944,32.0,Non-binary,Unemployed,Slovakia (Slovak Republic)
U108945,48.0,Prefer not to say,Unemployed,Estonia
U108946,60.0,Female,Student,Cyprus
U108947,54.0,Prefer not to say,Freelancer,South Africa
U108948,54.0,Male,Student,Falkland Islands (Malvinas)
U108949,32.0,Female,Student,Puerto Rico
U108950,46.0,Male,Freelancer,Saint Martin
U108951,60.0,Prefer not to say,Part-time,Belize
U108952,43.0,Prefer not to say,Freelancer,Niger
U108953,61.0,Non-binary,Student,Malta
U108954,19.0,Female,Full-time,Wallis and Futuna
U108955,37.0,Male,Freelancer,United States Virgin Islands
U108956,32.0,Non-binary,Part-time,Sudan
U108957,21.0,Prefer not to say,Freelancer,Congo
U108958,39.0,Prefer not to say,Freelancer,Cambodia
U108959,55.0,Non-binary,Unemployed,Cuba
U108960,40.0,Male,Unemployed,Turkey
U108961,43.0,Prefer not to say,Student,Netherlands
U108962,28.0,Prefer not to say,Student,Korea
U108963,45.0,Female,Freelancer,Burkina Faso
U108964,19.0,Non-binary,Full-time,Timor-Leste
U108965,25.0,Prefer not to say,Student,Egypt
U108966,46.0,Male,Freelancer,Jordan
U108967,28.0,Female,Freelancer,Jersey
U108968,54.0,Non-binary,Freelancer,Libyan Arab Jamahiriya
U108969,35.0,Male,Freelancer,Mali
U108970,31.0,Prefer not to say,Freelancer,United Kingdom
U108971,27.0,Non-binary,Unemployed,Zimbabwe
U108972,52.0,Non-binary,Part-time,Moldova
U108973,26.0,Male,Part-time,Angola
U108974,52.0,Non-binary,Freelancer,Iraq
U108975,28.0,Male,Student,Austria
U108976,61.0,Prefer not to say,Full-time,Martinique
U108977,29.0,Female,Freelancer,Gibraltar
U108978,20.0,Male,Full-time,Malaysia
U108979,56.0,Female,Unemployed,Falkland Islands (Malvinas)
U108980,31.0,Non-binary,Part-time,Myanmar
U108981,45.0,Male,Unemployed,Turkmenistan
U108982,28.0,Prefer not to say,Student,Isle of Man
U108983,56.0,Male,Student,Belarus
U108984,42.0,Male,Freelancer,Uzbekistan
U108985,38.0,Male,Student,Fiji
U108986,27.0,Female,Student,French Guiana
U108987,60.0,Female,Unemployed,Saint Kitts and Nevis
U108988,32.0,Non-binary,Full-time,Poland
U108989,36.0,Non-binary,Part-time,Sao Tome and Principe
U108990,39.0,Non-binary,Student,Trinidad and Tobago
U108991,38.0,Non-binary,Student,Estonia
U108992,61.0,Male,Unemployed,Croatia
U108993,49.0,Female,Part-time,Botswana
U108994,40.0,Female,Unemployed,Uzbekistan
U108995,30.0,Female,Full-time,Monaco
U108996,22.0,Female,Unemployed,Lesotho
U108997,21.0,Non-binary,Part-time,Spain
U108998,45.0,Male,Part-time,Papua New Guinea
U108999,31.0,Female,Student,Norway
U109000,25.0,Prefer not to say,Full-time,Nepal
U109001,26.0,Male,Freelancer,Guinea-Bissau
U109002,52.0,Prefer not to say,Student,Congo
U109003,54.0,Male,Unemployed,Bhutan
U109004,38.0,Male,Unemployed,Namibia
U109005,35.0,Male,Part-time,Poland
U109006,50.0,Prefer not to say,Part-time,Cape Verde
U109007,25.0,Female,Part-time,Bhutan
U109008,34.0,Female,Freelancer,Bulgaria
U109009,60.0,Prefer not to say,Freelancer,Samoa
U109010,48.0,Female,Student,Nigeria
U109011,51.0,Non-binary,Freelancer,Portugal
U109012,23.0,Female,Part-time,Poland
U109013,39.0,Non-binary,Student,Vanuatu
U109014,31.0,Non-binary,Student,Tajikistan
U109015,20.0,Non-binary,Full-time,Equatorial Guinea
U109016,29.0,Prefer not to say,Freelancer,Tajikistan
U109017,53.0,Female,Unemployed,Brazil
U109018,29.0,Female,Unemployed,Comoros
U109019,62.0,Prefer not to say,Full-time,Pakistan
U109020,19.0,Prefer not to say,Part-time,Ireland
U109021,19.0,Female,Full-time,Isle of Man
U109022,32.0,Prefer not to say,Part-time,Western Sahara
U109023,40.0,Prefer not to say,,Haiti
U109024,46.0,Non-binary,Freelancer,Azerbaijan
U109025,34.0,Prefer not to say,Student,Papua New Guinea
U109026,49.0,Non-binary,Student,Sudan
U109027,24.0,Male,Student,Madagascar
U109028,47.0,Non-binary,Student,Poland
U109029,45.0,Non-binary,Unemployed,Greenland
U109030,31.0,Prefer not to say,Student,Portugal
U109031,61.0,Female,Student,Kiribati
U109032,47.0,Male,Student,Montenegro
U109033,34.0,Male,Part-time,Sweden
U109034,49.0,Male,Student,Indonesia
U109035,63.0,Female,Full-time,Hungary
U109036,23.0,Male,Student,Svalbard & Jan Mayen Islands
U109037,41.0,Male,Student,Mexico
U109038,23.0,Female,Unemployed,Ethiopia
U109039,44.0,Male,Student,Norfolk Island
U109040,35.0,Prefer not to say,Part-time,Saudi Arabia
U109041,41.0,Prefer not to say,Freelancer,Fiji
U109042,54.0,Non-binary,Student,Grenada
U109043,41.0,Non-binary,Student,American Samoa
U109044,55.0,Non-binary,Student,Anguilla
U109045,51.0,Prefer not to say,Unemployed,Christmas Island
U109046,57.0,Prefer not to say,Freelancer,Lesotho
U109047,64.0,Prefer not to say,Unemployed,Bermuda
U109048,32.0,Non-binary,Unemployed,Saint Barthelemy
U109049,28.0,Non-binary,Unemployed,Spain
U109050,39.0,Non-binary,Part-time,Myanmar
U109051,41.0,Non-binary,Freelancer,Jamaica
U109052,18.0,Non-binary,Part-time,Dominica
U109053,35.0,Non-binary,Part-time,Turkmenistan
U109054,61.0,Prefer not to say,Freelancer,El Salvador
U109055,29.0,Female,Part-time,Argentina
U109056,60.0,Female,Freelancer,Ukraine
U109057,45.0,Non-binary,Student,Papua New Guinea
U109058,57.0,Female,Unemployed,Russian Federation
U109059,24.0,Female,Part-time,Pakistan
U109060,40.0,Prefer not to say,Freelancer,Congo
U109061,38.0,Non-binary,Full-time,Cyprus
U109062,51.0,Non-binary,Part-time,Peru
U109063,28.0,Female,Part-time,Serbia
U109064,39.0,Non-binary,Freelancer,Mayotte
U109065,59.0,Non-binary,Full-time,Chad
U109066,52.0,Non-binary,Full-time,Gabon
U109067,46.0,Non-binary,Student,Northern Mariana Islands
U109068,59.0,Female,Part-time,Montenegro
U109069,45.0,Male,Unemployed,Brunei Darussalam
U109070,35.0,Female,Part-time,Egypt
U109071,31.0,Prefer not to say,Unemployed,Bouvet Island (Bouvetoya)
U109072,35.0,Male,Unemployed,Moldova
U109073,45.0,Male,Freelancer,Portugal
U109074,41.0,Male,Part-time,Italy
U109075,25.0,Female,Freelancer,San Marino
U109076,59.0,Prefer not to say,Student,United States Virgin Islands
U109077,62.0,Female,Unemployed,San Marino
U109078,25.0,Prefer not to say,Full-time,Australia
U109079,,Female,Unemployed,Bahamas
U109080,44.0,Female,Student,Belgium
U109081,53.0,Female,Unemployed,Cayman Islands
U109082,22.0,Male,Freelancer,Bulgaria
U109083,50.0,Female,Part-time,Timor-Leste
U109084,51.0,Prefer not to say,Full-time,Burkina Faso
U109085,47.0,Prefer not to say,Freelancer,Iceland
U109086,25.0,Prefer not to say,Part-time,Indonesia
U109087,56.0,Male,Full-time,Cayman Islands
U109088,64.0,Female,Student,Haiti
U109089,43.0,Female,Unemployed,Afghanistan
U109090,54.0,Non-binary,Full-time,Bouvet Island (Bouvetoya)
U109091,51.0,Male,Student,Grenada
U109092,24.0,Prefer not to say,Part-time,Cuba
U109093,57.0,Prefer not to say,Full-time,Tanzania
U109094,45.0,Female,Student,Bouvet Island (Bouvetoya)
U109095,56.0,Prefer not to say,Part-time,Qatar
U109096,56.0,Female,Freelancer,El Salvador
U109097,45.0,Female,Unemployed,British Indian Ocean Territory (Chagos Archipelago)
U109098,31.0,Non-binary,Student,Colombia
U109099,55.0,Male,Freelancer,Morocco
U109100,21.0,Female,Part-time,Oman
U109101,59.0,Female,Full-time,Saint Helena
U109102,35.0,Female,Unemployed,Benin
U109103,61.0,Non-binary,Part-time,Uzbekistan
U109104,42.0,Female,Student,Palau
U109105,24.0,Male,Unemployed,Kenya
U109106,55.0,Male,Freelancer,United States Minor Outlying Islands
U109107,45.0,Prefer not to say,Unemployed,Nepal
U109108,22.0,Male,Freelancer,Papua New Guinea
U109109,20.0,Prefer not to say,Part-time,British Indian Ocean Territory (Chagos Archipelago)
U109110,61.0,Male,Full-time,Poland
U109111,48.0,Prefer not to say,Unemployed,Lao People's Democratic Republic
U109112,64.0,Female,Full-time,Heard Island and McDonald Islands
U109113,59.0,Non-binary,Full-time,Marshall Islands
U109114,37.0,Non-binary,Unemployed,Cyprus
U109115,36.0,Non-binary,Unemployed,British Virgin Islands
U109116,28.0,Female,Full-time,South Africa
U109117,57.0,Non-binary,Student,Japan
U109118,20.0,Male,Student,Ukraine
U109119,40.0,Prefer not to say,Unemployed,Philippines
U109120,24.0,Female,Full-time,Guadeloupe
U109121,40.0,Non-binary,Full-time,Iceland
U109122,24.0,Male,Part-time,Saint Pierre and Miquelon
U109123,63.0,Male,Full-time,Georgia
U109124,51.0,Female,Student,Saudi Arabia
U109125,59.0,Female,Part-time,Angola
U109126,36.0,Non-binary,Student,Ghana
U109127,26.0,Prefer not to say,Freelancer,Cambodia
U109128,35.0,Non-binary,Unemployed,Liberia
U109129,58.0,Non-binary,Freelancer,Switzerland
U109130,62.0,Female,Unemployed,Portugal
U109131,59.0,Non-binary,Student,Bolivia
U109132,42.0,Non-binary,Student,Syrian Arab Republic
U109133,31.0,Prefer not to say,Freelancer,Lithuania
U109134,61.0,Male,Unemployed,Equatorial Guinea
U109135,42.0,Male,Unemployed,Benin
U109136,36.0,Prefer not to say,Part-time,Christmas Island
U109137,56.0,Male,Full-time,Guinea
U109138,32.0,Non-binary,Part-time,Cameroon
U109139,33.0,Prefer not to say,Student,Iran
U109140,44.0,Prefer not to say,Freelancer,Trinidad and Tobago
U109141,57.0,Female,Unemployed,Turks and Caicos Islands
U109142,27.0,Male,Part-time,Liechtenstein
U109143,21.0,Female,Freelancer,Bolivia
U109144,36.0,Non-binary,Freelancer,Bouvet Island (Bouvetoya)
U109145,45.0,Prefer not to say,Full-time,Mayotte
U109146,38.0,Non-binary,Unemployed,Western Sahara
U109147,64.0,Male,Freelancer,Senegal
U109148,31.0,Female,Unemployed,Comoros
U109149,50.0,Male,Part-time,Vanuatu
U109150,27.0,Non-binary,Freelancer,Saudi Arabia
U109151,36.0,Female,Freelancer,Mongolia
U109152,47.0,Male,Part-time,Lithuania
U109153,39.0,Non-binary,Unemployed,Guernsey
U109154,20.0,Male,Unemployed,Afghanistan
U109155,54.0,Prefer not to say,Freelancer,Tuvalu
U109156,58.0,Female,Part-time,Saint Kitts and Nevis
U109157,35.0,Female,Student,United Arab Emirates
U109158,28.0,Female,Unemployed,Cocos (Keeling) Islands
U109159,19.0,Prefer not to say,Student,Colombia
U109160,29.0,Female,Freelancer,Saudi Arabia
U109161,23.0,Prefer not to say,Student,Sweden
U109162,60.0,Female,Student,Suriname
U109163,57.0,Male,Unemployed,Cameroon
U109164,61.0,Male,Freelancer,Grenada
U109165,46.0,Male,Student,Mozambique
U109166,47.0,Male,Unemployed,Panama
U109167,19.0,Prefer not to say,Student,Svalbard & Jan Mayen Islands
U109168,26.0,Non-binary,Unemployed,Armenia
U109169,64.0,Non-binary,Freelancer,Chad
U109170,19.0,Male,Part-time,Gambia
U109171,46.0,Non-binary,Unemployed,Bermuda
U109172,50.0,Non-binary,Unemployed,Haiti
U109173,27.0,Female,Student,Central African Republic
U109174,51.0,Prefer not to say,Freelancer,Benin
U109175,61.0,Male,Full-time,Mexico
U109176,25.0,Non-binary,Full-time,Turkmenistan
U109177,54.0,Non-binary,Part-time,Latvia
U109178,50.0,Male,Freelancer,French Southern Territories
U109179,64.0,Female,Unemployed,Cambodia
U109180,23.0,Male,Full-time,British Virgin Islands
U109181,61.0,Female,Part-time,Mayotte
U109182,57.0,Non-binary,Freelancer,Monaco
U109183,62.0,Prefer not to say,Part-time,Greenland
U109184,36.0,Female,Full-time,Kazakhstan
U109185,49.0,Female,Student,Denmark
U109186,44.0,Male,Student,Aruba
U109187,18.0,Non-binary,Freelancer,Bahamas
U109188,60.0,Prefer not to say,Part-time,Vanuatu
U109189,50.0,Male,Unemployed,Liechtenstein
U109190,57.0,Male,Full-time,British Virgin Islands
U109191,49.0,Prefer not to say,Student,Albania
U109192,22.0,Non-binary,Student,South Georgia and the South Sandwich Islands
U109193,34.0,Prefer not to say,Part-time,Brazil
U109194,25.0,Male,Student,Armenia
U109195,59.0,Male,Part-time,Bolivia
U109196,51.0,Female,Full-time,Mauritius
U109197,26.0,Prefer not to say,Part-time,Denmark
U109198,40.0,Prefer not to say,Student,Jordan
U109199,52.0,Prefer not to say,Part-time,Anguilla
U109200,24.0,Male,Student,Moldova
U109201,32.0,Non-binary,Freelancer,Cook Islands
U109202,37.0,Male,Student,Korea
U109203,42.0,Female,Student,Montserrat
U109204,20.0,Male,Student,Grenada
U109205,63.0,Male,Freelancer,Iran
U109206,41.0,Male,Unemployed,United Arab Emirates
U109207,51.0,Female,Student,Zimbabwe
U109208,63.0,Prefer not to say,Unemployed,Sweden
U109209,39.0,Non-binary,Full-time,Ireland
U109210,28.0,Non-binary,Part-time,Saint Vincent and the Grenadines
U109211,25.0,Female,Unemployed,Brunei Darussalam
U109212,56.0,Prefer not to say,Full-time,Thailand
U109213,60.0,Prefer not to say,Part-time,Montserrat
U109214,52.0,Female,Student,Antigua and Barbuda
U109215,63.0,Male,Student,Bangladesh
U109216,55.0,Prefer not to say,Student,Montserrat
U109217,25.0,Non-binary,Freelancer,Saudi Arabia
U109218,54.0,Female,Freelancer,Grenada
U109219,44.0,Non-binary,Freelancer,Panama
U109220,45.0,Male,Freelancer,Dominica
U109221,57.0,Female,Full-time,Finland
U109222,51.0,Non-binary,Full-time,Montenegro
U109223,49.0,Non-binary,Student,Spain
U109224,32.0,Male,Part-time,Botswana
U109225,61.0,Female,Freelancer,Qatar
U109226,34.0,Prefer not to say,Part-time,Anguilla
U109227,50.0,Prefer not to say,Full-time,Djibouti
U109228,64.0,Non-binary,Freelancer,Zambia
U109229,63.0,Male,Full-time,Benin
U109230,33.0,Non-binary,Full-time,Qatar
U109231,46.0,Male,Unemployed,French Polynesia
U109232,26.0,Prefer not to say,Full-time,Saudi Arabia
U109233,50.0,Non-binary,Student,Japan
U109234,46.0,Non-binary,Full-time,Falkland Islands (Malvinas)
U109235,30.0,Male,Freelancer,United States Virgin Islands
U109236,38.0,Female,Student,Burundi
U109237,38.0,Male,Full-time,Greenland
U109238,22.0,Female,Student,Kiribati
U109239,27.0,Prefer not to say,Full-time,Ghana
U109240,23.0,Non-binary,Student,Bosnia and Herzegovina
U109241,30.0,Non-binary,Part-time,Mexico
U109242,18.0,Male,Unemployed,Philippines
U109243,37.0,Male,Student,Antigua and Barbuda
U109244,64.0,Prefer not to say,Freelancer,Barbados
U109245,63.0,Prefer not to say,Unemployed,Togo
U109246,25.0,Female,Unemployed,Marshall Islands
U109247,27.0,Prefer not to say,Full-time,Palestinian Territory
U109248,26.0,Prefer not to say,Student,Georgia
U109249,58.0,Prefer not to say,Unemployed,Hong Kong
U109250,20.0,Prefer not to say,Freelancer,Ethiopia
U109251,28.0,Female,Freelancer,Brunei Darussalam
U109252,29.0,Prefer not to say,Freelancer,American Samoa
U109253,27.0,Female,Full-time,New Zealand
U109254,42.0,Male,Part-time,Chile
U109255,42.0,Non-binary,Student,Macedonia
U109256,28.0,Male,Unemployed,France
U109257,53.0,Prefer not to say,Student,French Southern Territories
U109258,56.0,Non-binary,Unemployed,Micronesia
U109259,43.0,Prefer not to say,Full-time,Spain
U109260,31.0,Prefer not to say,Student,Guadeloupe
U109261,56.0,Male,Full-time,Canada
