ScrollID,UserID,FeatureID,ScrollPercent,SessionDate
S2044790,U109239,F1000,90.53,2024-02-29
S2044791,U104663,F1043,82.13,2024-10-08
S2044792,U102723,F1267,76.51,2024-07-19
S2044793,U108596,F1033,26.88,2024-10-27
S2044794,U100230,F1279,89.98,2024-04-18
S2044795,U105859,F1149,66.72,2024-06-17
S2044796,U105672,F1080,21.58,2024-04-08
S2044797,U103093,F1282,37.34,2024-08-28
S2044798,U102497,F1162,70.01,2024-08-23
S2044799,U102288,F1287,55.37,2024-03-19
S2044800,U103786,F1006,33.46,2024-07-27
S2044801,U103063,F1088,31.63,2024-05-08
S2044802,U107073,F1236,45.49,2024-11-26
S2044803,U107507,F1264,52.48,2024-11-26
S2044804,U103867,F1225,10.72,2024-05-12
S2044805,U104516,F1159,14.79,2024-06-13
S2044806,U104782,F1263,57.51,2024-08-17
S2044807,U106382,F1184,41.41,2024-01-16
S2044808,U103825,F1111,30.86,2024-02-09
S2044809,U107736,F1039,50.84,2024-07-28
S2044810,U101061,F1182,80.72,2024-07-31
S2044811,U105587,F1095,50.13,2024-12-14
S2044812,U108437,F1263,13.1,2024-03-22
S2044813,U103172,F1082,86.2,2024-11-25
S2044814,U101853,F1173,37.66,2024-07-19
S2044815,U102459,F1085,92.37,2024-06-11
S2044816,U101733,F1012,98.03,2024-08-25
S2044817,U103564,F1196,59.44,2024-08-20
S2044818,U107209,F1023,11.41,2024-04-27
S2044819,U103483,F1147,83.12,2024-01-22
S2044820,U108864,F1299,52.09,2024-07-13
S2044821,U105372,F1096,49.91,2024-04-29
S2044822,U105417,F1194,18.56,2024-08-14
S2044823,U103159,F1275,68.7,2024-05-08
S2044824,U108321,F1083,54.52,2024-11-21
S2044825,U100193,F1188,20.74,2024-02-14
S2044826,U103934,F1138,24.71,2024-11-19
S2044827,U107919,F1039,27.4,2024-06-13
S2044828,U100692,F1094,86.69,2024-05-22
S2044829,U102491,F1159,30.92,2024-07-03
S2044830,U104163,F1233,85.63,2024-04-05
S2044831,U100538,F1042,68.51,2024-01-30
S2044832,U103762,F1119,95.32,2024-08-11
S2044833,U100634,F1002,62.94,2024-12-18
S2044834,U109982,F1091,61.76,2024-12-24
S2044835,U104347,F1130,75.85,2024-04-08
S2044836,U100504,F1063,11.91,2024-07-07
S2044837,U104771,F1158,59.83,2024-12-14
S2044838,U109104,F1020,34.31,2024-09-10
S2044839,U104946,F1281,90.78,2024-05-06
S2044840,U105403,F1152,19.5,2024-08-29
S2044841,U108536,F1149,48.65,2024-12-10
S2044842,U103896,F1065,20.29,2024-05-31
S2044843,U108558,F1167,79.01,2024-10-28
S2044844,U104143,F1279,96.64,2024-03-05
S2044845,U105913,F1293,88.09,2024-01-09
S2044846,U103677,F1024,49.93,2024-11-16
S2044847,U101071,F1253,34.33,2024-08-26
S2044848,U101141,F1265,84.33,2024-09-27
S2044849,U105636,F1199,14.42,2024-11-02
S2044850,U104987,F1033,83.89,2024-03-20
S2044851,U106447,F1108,68.37,2024-12-10
S2044852,U100860,F1259,52.25,2024-04-04
S2044853,U100728,F1073,74.26,2024-05-15
S2044854,U106078,F1244,40.92,2024-12-15
S2044855,U101892,F1145,34.87,2024-02-07
S2044856,U102451,F1022,38.11,2024-12-22
S2044857,U108812,F1190,61.98,2024-09-01
S2044858,U105884,F1170,20.79,2024-09-26
S2044859,U100138,F1074,55.28,2024-05-12
S2044860,U107191,F1233,73.83,2024-06-06
S2044861,U109783,F1144,62.58,2024-04-10
S2044862,U101571,F1250,94.01,2024-12-14
S2044863,U100236,F1245,26.09,2024-05-24
S2044864,U105954,F1288,43.66,2024-11-29
S2044865,U109858,F1090,29.82,2024-08-29
S2044866,U102752,F1255,22.88,2024-10-12
S2044867,U100216,F1299,21.61,2024-06-05
S2044868,U105926,F1078,81.7,2024-08-26
S2044869,U102709,F1240,64.49,2024-03-12
S2044870,U100544,F1243,30.3,2024-06-27
S2044871,U108478,F1287,19.17,2024-12-05
S2044872,U108339,F1097,57.3,2024-05-19
S2044873,U103214,F1282,61.56,2024-12-25
S2044874,U107334,F1261,57.22,2024-08-08
S2044875,U109702,F1244,21.89,2024-01-29
S2044876,U106718,F1289,55.38,2024-06-10
S2044877,U108817,F1288,78.23,2024-02-04
S2044878,U100060,F1050,87.01,2024-06-28
S2044879,U100405,F1265,41.19,2024-08-11
S2044880,U101846,F1218,21.0,2024-09-30
S2044881,U108472,F1254,61.41,2024-04-04
S2044882,U108486,F1173,39.68,2024-06-28
S2044883,U100490,F1048,31.4,2024-05-24
S2044884,U103510,F1055,57.76,2024-07-31
S2044885,U102487,F1103,32.36,2024-07-06
S2044886,U109843,F1079,61.33,2024-03-07
S2044887,U109771,F1031,59.15,2024-06-23
S2044888,U102098,F1073,77.82,2024-01-11
S2044889,U100858,F1286,24.11,2024-09-21
S2044890,U102792,F1253,31.45,2024-08-19
S2044891,U102210,F1046,41.77,2024-09-13
S2044892,U100751,F1135,16.87,2024-09-11
S2044893,U100221,F1027,23.52,2024-11-01
S2044894,U102819,F1079,50.43,2024-08-16
S2044895,U101561,F1163,60.01,2024-03-20
S2044896,U102328,F1164,96.62,2024-09-14
S2044897,U102260,F1253,45.36,2024-04-26
S2044898,U100076,F1195,86.65,2024-04-25
S2044899,U100875,F1038,79.76,2024-05-12
S2044900,U107126,F1277,99.66,2024-10-19
S2044901,U106196,F1213,69.13,2024-04-02
S2044902,U108602,F1299,47.32,2024-05-25
S2044903,U104064,F1001,50.78,2024-04-19
S2044904,U104854,F1298,11.21,2024-07-27
S2044905,U102124,F1065,13.84,2024-07-25
S2044906,U103625,F1048,23.99,2024-09-18
S2044907,U109427,F1204,22.52,2024-09-23
S2044908,U103463,F1050,25.13,2024-11-11
S2044909,U106616,F1231,57.17,2024-02-03
S2044910,U101336,F1032,82.03,2024-01-19
S2044911,U108716,F1037,89.34,2024-04-21
S2044912,U109252,F1212,51.9,2024-04-21
S2044913,U104971,F1166,33.54,2024-01-04
S2044914,U100951,F1027,62.4,2024-05-04
S2044915,U106073,F1090,79.09,2024-06-13
S2044916,U100351,F1223,79.8,2024-07-11
S2044917,U108960,F1064,73.07,2024-01-18
S2044918,U101254,F1055,10.43,2024-10-11
S2044919,U109473,F1149,64.24,2024-04-02
S2044920,U101102,F1221,77.23,2024-02-20
S2044921,U102102,F1232,33.91,2024-05-04
S2044922,U109544,F1266,46.86,2024-09-27
S2044923,U104949,F1014,98.88,2024-09-02
S2044924,U107607,F1086,27.73,2024-12-02
S2044925,U104542,F1143,90.57,2024-09-13
S2044926,U107267,F1263,66.89,2024-11-24
S2044927,U103891,F1001,79.7,2024-09-14
S2044928,U108878,F1228,56.56,2024-03-12
S2044929,U108414,F1018,77.01,2024-12-15
S2044930,U108302,F1028,94.62,2024-06-05
S2044931,U101025,F1072,69.72,2024-09-04
S2044932,U104972,F1211,20.87,2024-12-04
S2044933,U102748,F1057,52.21,2024-01-09
S2044934,U102255,F1140,52.73,2024-08-19
S2044935,U107138,F1189,67.79,2024-07-02
S2044936,U109500,F1028,59.26,2024-04-08
S2044937,U101897,F1150,56.73,2024-01-31
S2044938,U108386,F1232,45.17,2024-01-13
S2044939,U106670,F1247,22.86,2024-08-05
S2044940,U104494,F1267,40.0,2024-06-08
S2044941,U108897,F1287,15.95,2024-09-12
S2044942,U109332,F1282,94.71,2024-07-06
S2044943,U109157,F1200,98.45,2024-12-14
S2044944,U105286,F1160,38.27,2024-12-04
S2044945,U102275,F1098,80.03,2024-02-21
S2044946,U100868,F1007,12.98,2024-10-26
S2044947,U102832,F1226,83.71,2024-11-10
S2044948,U102503,F1054,68.47,2024-01-03
S2044949,U104151,F1079,94.26,2024-04-14
S2044950,U100761,F1163,73.29,2024-03-10
S2044951,U102019,F1237,57.63,2024-04-10
S2044952,U103450,F1146,44.35,2024-03-17
S2044953,U101389,F1286,64.87,2024-01-04
S2044954,U105249,F1107,75.13,2024-08-14
S2044955,U108139,F1143,69.12,2024-01-13
S2044956,U109611,F1289,73.36,2024-12-20
S2044957,U106843,F1142,39.26,2024-11-07
S2044958,U103524,F1223,19.8,2024-09-01
S2044959,U105870,F1153,10.71,2024-05-22
S2044960,U107134,F1064,76.71,2024-04-18
S2044961,U108129,F1185,78.9,2024-07-30
S2044962,U104400,F1018,76.2,2024-09-19
S2044963,U105443,F1054,17.63,2024-04-14
S2044964,U101302,F1039,64.26,2024-07-21
S2044965,U108836,F1078,34.37,2024-03-25
S2044966,U107961,F1054,83.18,2024-08-22
S2044967,U101977,F1052,57.83,2024-01-15
S2044968,U104774,F1127,86.55,2024-08-30
S2044969,U106728,F1180,74.39,2024-06-17
S2044970,U109004,F1160,90.94,2024-12-22
S2044971,U109179,F1232,48.81,2024-04-21
S2044972,U100676,F1164,30.13,2024-08-01
S2044973,U104687,F1010,67.54,2024-02-13
S2044974,U104217,F1261,42.96,2024-08-13
S2044975,U101857,F1171,46.2,2024-10-07
S2044976,U108784,F1074,37.51,2024-04-23
S2044977,U100589,F1271,58.44,2024-09-26
S2044978,U105884,F1206,28.29,2024-02-16
S2044979,U106999,F1123,55.35,2024-01-27
S2044980,U104637,F1087,30.33,2024-04-18
S2044981,U106369,F1199,44.77,2024-04-23
S2044982,U107584,F1023,73.27,2024-04-19
S2044983,U103894,F1195,86.86,2024-03-19
S2044984,U108564,F1086,76.25,2024-06-29
S2044985,U107889,F1257,54.78,2024-07-28
S2044986,U109231,F1046,66.86,2024-03-26
S2044987,U100597,F1281,84.11,2024-08-03
S2044988,U102466,F1174,62.2,2024-08-21
S2044989,U109859,F1079,61.66,2024-05-03
S2044990,U106351,F1095,44.56,2024-06-01
S2044991,U107700,F1130,58.93,2024-10-25
S2044992,U104149,F1249,29.94,2024-12-14
S2044993,U103328,F1082,65.83,2024-06-20
S2044994,U104070,F1061,23.48,2024-02-15
S2044995,U104649,F1086,35.81,2024-03-29
S2044996,U102656,F1072,54.34,2024-03-24
S2044997,U103736,F1208,73.78,2024-05-10
S2044998,U104027,F1214,19.31,2024-08-26
S2044999,U100930,F1029,38.01,2024-06-03
S2045000,U102753,F1175,98.42,2024-05-29
S2045001,U104934,F1153,11.57,2024-11-11
S2045002,U107991,F1209,74.12,2024-12-04
S2045003,U107705,F1175,61.24,2024-02-08
S2045004,U107908,F1223,34.45,2024-10-07
S2045005,U102002,F1016,13.9,2024-12-24
S2045006,U107071,F1020,93.25,2024-06-28
S2045007,U100418,F1236,66.27,2024-08-03
S2045008,U101199,F1177,29.81,2024-07-02
S2045009,U102477,F1217,89.29,2024-09-08
S2045010,U109240,F1183,65.14,2024-02-18
S2045011,U109056,F1136,47.81,2024-07-25
S2045012,U109561,F1143,64.2,2024-10-18
S2045013,U107221,F1184,36.95,2024-12-06
S2045014,U106323,F1126,16.02,2024-01-19
S2045015,U107210,F1175,26.85,2024-01-01
S2045016,U101209,F1134,36.02,2024-02-15
S2045017,U109675,F1289,29.25,2024-10-03
S2045018,U108291,F1088,65.72,2024-05-06
S2045019,U100015,F1024,55.65,2024-10-22
S2045020,U107216,F1221,17.02,2024-04-16
S2045021,U100171,F1010,30.05,2024-11-10
S2045022,U102351,F1294,28.62,2024-09-28
S2045023,U100739,F1270,36.36,2024-03-12
S2045024,U100241,F1131,80.58,2024-07-22
S2045025,U107161,F1083,85.54,2024-08-11
S2045026,U108570,F1206,78.5,2024-11-26
S2045027,U109949,F1025,90.04,2024-07-27
S2045028,U100055,F1008,41.91,2024-08-31
S2045029,U104559,F1198,15.09,2024-03-26
S2045030,U105877,F1129,73.71,2024-06-17
S2045031,U101089,F1212,20.67,2024-12-09
S2045032,U100745,F1197,32.44,2024-05-13
S2045033,U101037,F1239,36.55,2024-02-12
S2045034,U100591,F1145,15.54,2024-01-09
S2045035,U100646,F1272,97.02,2024-05-21
S2045036,U108351,F1111,56.65,2024-09-06
S2045037,U100167,F1091,33.04,2024-08-21
S2045038,U101984,F1143,68.5,2024-10-24
S2045039,U103456,F1187,53.53,2024-03-07
S2045040,U104059,F1183,61.4,2024-08-17
S2045041,U103041,F1033,29.65,2024-03-28
S2045042,U105388,F1169,15.81,2024-08-10
S2045043,U101841,F1044,15.03,2024-04-08
S2045044,U101561,F1029,92.35,2024-10-14
S2045045,U103667,F1118,95.17,2024-02-02
S2045046,U109602,F1080,48.13,2024-07-06
S2045047,U106912,F1244,93.27,2024-01-23
S2045048,U106472,F1237,76.7,2024-12-18
S2045049,U105303,F1058,30.24,2024-07-12
S2045050,U105895,F1259,40.24,2024-03-31
S2045051,U100222,F1166,28.47,2024-12-07
S2045052,U108963,F1096,55.81,2024-01-25
S2045053,U104505,F1110,80.99,2024-02-24
S2045054,U107980,F1087,21.05,2024-12-13
S2045055,U108763,F1228,27.72,2024-04-13
S2045056,U103661,F1024,88.31,2024-06-11
S2045057,U104944,F1124,49.17,2024-07-09
S2045058,U104053,F1242,42.17,2024-02-07
S2045059,U100702,F1064,48.94,2024-01-24
S2045060,U105298,F1136,80.1,2024-01-10
S2045061,U105734,F1093,87.46,2024-12-22
S2045062,U105069,F1160,34.58,2024-02-22
S2045063,U103274,F1240,52.3,2024-05-21
S2045064,U107384,F1101,89.12,2024-12-09
S2045065,U102252,F1039,88.6,2024-12-05
S2045066,U108292,F1019,51.44,2024-06-21
S2045067,U108717,F1089,35.53,2024-10-15
S2045068,U100578,F1242,78.02,2024-11-25
S2045069,U109134,F1149,80.41,2024-05-01
S2045070,U100736,F1053,99.16,2024-12-06
S2045071,U102771,F1212,86.6,2024-12-15
S2045072,U105633,F1221,63.54,2024-12-04
S2045073,U100638,F1125,15.1,2024-11-30
S2045074,U104550,F1269,92.6,2024-10-23
S2045075,U100622,F1178,67.51,2024-03-31
S2045076,U100908,F1112,64.7,2024-07-13
S2045077,U104818,F1097,53.67,2024-09-11
S2045078,U104275,F1296,73.43,2024-09-05
S2045079,U107245,F1250,66.16,2024-06-07
S2045080,U104197,F1201,64.44,2024-03-12
S2045081,U108261,F1229,23.99,2024-01-04
S2045082,U106719,F1031,52.76,2024-08-05
S2045083,U104446,F1284,59.71,2024-04-04
S2045084,U106614,F1217,14.82,2024-10-07
S2045085,U100494,F1193,99.53,2024-06-26
S2045086,U105236,F1138,75.79,2024-09-05
S2045087,U103315,F1125,17.35,2024-12-11
S2045088,U100721,F1149,46.54,2024-12-21
S2045089,U105572,F1221,93.42,2024-12-12
S2045090,U106791,F1227,73.15,2024-07-19
S2045091,U103570,F1020,84.6,2024-07-20
S2045092,U105760,F1257,20.23,2024-07-11
S2045093,U108445,F1075,41.62,2024-07-05
S2045094,U104564,F1165,99.86,2024-11-23
S2045095,U108782,F1254,95.98,2024-07-22
S2045096,U108246,F1204,33.24,2024-05-18
S2045097,U107594,F1038,87.42,2024-09-05
S2045098,U107353,F1107,68.08,2024-11-22
S2045099,U108695,F1088,16.02,2024-10-02
S2045100,U101490,F1135,73.42,2024-09-04
S2045101,U101240,F1023,33.15,2024-11-19
S2045102,U104805,F1150,29.35,2024-07-13
S2045103,U105165,F1058,95.89,2024-09-26
S2045104,U107455,F1088,97.93,2024-09-05
S2045105,U104748,F1273,24.43,2024-09-19
S2045106,U106683,F1049,98.16,2024-05-02
S2045107,U100592,F1037,57.24,2024-03-27
S2045108,U107432,F1265,54.34,2024-12-03
S2045109,U104778,F1030,29.08,2024-08-26
S2045110,U106979,F1027,93.35,2024-04-08
S2045111,U107795,F1252,40.63,2024-06-30
S2045112,U107936,F1267,38.06,2024-08-08
S2045113,U100251,F1051,29.53,2024-03-05
S2045114,U104943,F1023,43.82,2024-11-03
S2045115,U101832,F1204,36.83,2024-11-29
S2045116,U101251,F1292,65.43,2024-12-27
S2045117,U107704,F1133,16.73,2024-12-06
S2045118,U108602,F1169,67.84,2024-02-07
S2045119,U106717,F1212,33.02,2024-11-19
S2045120,U104830,F1129,42.73,2024-08-07
S2045121,U108045,F1046,20.09,2024-01-02
S2045122,U107240,F1096,28.97,2024-09-02
S2045123,U109399,F1062,10.59,2024-08-28
S2045124,U101658,F1136,16.67,2024-03-18
S2045125,U100202,F1057,63.58,2024-12-18
S2045126,U100265,F1126,43.74,2024-04-30
S2045127,U104377,F1286,51.06,2024-10-03
S2045128,U109437,F1219,94.99,2024-07-21
S2045129,U101552,F1058,64.24,2024-08-15
S2045130,U103864,F1041,24.55,2024-05-05
S2045131,U108105,F1085,64.08,2024-02-06
S2045132,U102095,F1186,75.11,2024-10-08
S2045133,U107517,F1049,12.22,2024-03-06
S2045134,U107504,F1141,91.3,2024-06-07
S2045135,U107302,F1130,22.52,2024-03-16
S2045136,U108091,F1204,22.54,2024-10-10
S2045137,U106663,F1090,16.23,2024-11-22
S2045138,U104665,F1014,19.22,2024-10-24
S2045139,U109274,F1294,62.94,2024-09-06
S2045140,U104664,F1259,24.58,2024-04-07
S2045141,U104955,F1176,46.16,2024-12-21
S2045142,U109432,F1038,73.4,2024-02-11
S2045143,U108783,F1121,53.6,2024-04-23
S2045144,U100819,F1042,78.91,2024-08-20
S2045145,U101298,F1121,41.46,2024-02-02
S2045146,U104916,F1041,68.88,2024-10-01
S2045147,U103719,F1145,14.1,2024-07-11
S2045148,U107412,F1180,43.81,2024-12-12
S2045149,U105148,F1003,92.35,2024-12-16
S2045150,U105050,F1185,11.06,2024-03-25
S2045151,U105898,F1090,84.19,2024-11-10
S2045152,U102998,F1098,56.81,2024-08-12
S2045153,U104152,F1087,16.65,2024-09-14
S2045154,U105824,F1045,62.42,2024-05-03
S2045155,U102471,F1288,90.86,2024-12-19
S2045156,U105515,F1089,38.87,2024-04-02
S2045157,U100527,F1282,66.37,2024-11-29
S2045158,U103315,F1205,83.55,2024-06-10
S2045159,U101199,F1183,63.03,2024-06-28
S2045160,U107944,F1256,28.46,2024-11-09
S2045161,U109994,F1243,50.19,2024-11-20
S2045162,U108927,F1291,65.52,2024-01-26
S2045163,U104785,F1219,94.85,2024-05-01
S2045164,U101958,F1111,63.75,2024-03-20
S2045165,U106424,F1229,13.86,2024-07-05
S2045166,U109711,F1213,36.71,2024-02-17
S2045167,U105163,F1288,84.81,2024-11-20
S2045168,U107514,F1014,62.99,2024-07-09
S2045169,U108258,F1191,53.25,2024-11-05
S2045170,U101680,F1074,62.4,2024-02-22
S2045171,U101499,F1041,72.13,2024-04-15
S2045172,U106167,F1206,11.81,2024-11-18
S2045173,U108132,F1180,25.01,2024-01-05
S2045174,U108488,F1174,85.47,2024-06-30
S2045175,U104861,F1208,54.9,2024-01-17
S2045176,U104147,F1298,60.78,2024-01-24
S2045177,U102455,F1174,82.43,2024-06-24
S2045178,U102015,F1073,27.58,2024-07-16
S2045179,U105473,F1032,61.36,2024-08-08
S2045180,U106509,F1120,75.37,2024-05-17
S2045181,U102188,F1290,21.95,2024-05-21
S2045182,U109366,F1153,42.62,2024-01-02
S2045183,U109946,F1131,97.53,2024-11-03
S2045184,U107841,F1240,17.93,2024-02-14
S2045185,U102712,F1040,56.99,2024-10-11
S2045186,U105495,F1245,32.49,2024-03-04
S2045187,U102541,F1181,25.23,2024-06-10
S2045188,U109156,F1015,52.45,2024-03-19
S2045189,U100941,F1261,61.82,2024-07-18
S2045190,U100198,F1183,32.81,2024-05-02
S2045191,U101458,F1184,70.28,2024-02-15
S2045192,U106118,F1173,36.36,2024-05-06
S2045193,U109314,F1267,34.29,2024-06-30
S2045194,U106443,F1223,83.22,2024-09-13
S2045195,U107732,F1188,22.2,2024-12-06
S2045196,U107532,F1024,37.82,2024-08-22
S2045197,U103257,F1130,80.8,2024-01-29
S2045198,U100387,F1137,70.65,2024-12-24
S2045199,U107519,F1236,87.64,2024-08-21
S2045200,U104538,F1266,53.61,2024-06-30
S2045201,U101176,F1192,54.87,2024-01-25
S2045202,U105690,F1193,69.83,2024-11-14
S2045203,U101218,F1083,19.73,2024-09-06
S2045204,U101301,F1032,42.89,2024-01-28
S2045205,U107629,F1113,79.58,2024-04-09
S2045206,U108017,F1148,98.21,2024-02-20
S2045207,U100219,F1153,15.28,2024-03-06
S2045208,U109089,F1189,64.03,2024-11-12
S2045209,U104804,F1108,47.86,2024-02-12
S2045210,U100332,F1129,74.61,2024-05-26
S2045211,U105669,F1292,98.94,2024-09-12
S2045212,U102392,F1278,19.18,2024-11-13
S2045213,U109470,F1287,62.93,2024-02-22
S2045214,U109854,F1098,23.18,2024-05-11
S2045215,U102885,F1104,82.21,2024-06-12
S2045216,U107220,F1106,94.41,2024-12-30
S2045217,U107038,F1129,15.52,2024-07-10
S2045218,U108920,F1054,96.97,2024-05-13
S2045219,U107052,F1227,42.22,2024-06-30
S2045220,U104668,F1024,14.8,2024-10-16
S2045221,U102797,F1071,32.1,2024-10-14
S2045222,U108918,F1108,75.96,2024-06-30
S2045223,U107907,F1013,15.37,2024-10-08
S2045224,U107627,F1114,60.62,2024-07-21
S2045225,U103852,F1071,21.45,2024-04-20
S2045226,U107698,F1264,58.19,2024-11-12
S2045227,U101320,F1030,17.18,2024-02-17
S2045228,U106019,F1178,11.52,2024-10-22
S2045229,U107098,F1217,80.38,2024-06-29
S2045230,U100458,F1025,43.06,2024-02-09
S2045231,U102272,F1216,46.22,2024-04-26
S2045232,U107977,F1156,87.94,2024-09-13
S2045233,U105488,F1016,64.5,2024-01-14
S2045234,U105168,F1008,73.97,2024-11-12
S2045235,U108031,F1072,91.43,2024-01-12
S2045236,U105941,F1175,68.92,2024-04-10
S2045237,U100516,F1186,53.49,2024-01-26
S2045238,U100638,F1229,89.17,2024-01-12
S2045239,U109402,F1198,19.45,2024-01-17
S2045240,U109463,F1174,83.3,2024-10-25
S2045241,U109444,F1042,58.37,2024-01-21
S2045242,U109420,F1150,53.64,2024-11-16
S2045243,U108349,F1251,81.82,2024-02-06
S2045244,U109114,F1104,86.81,2024-02-23
S2045245,U107236,F1089,69.55,2024-08-30
S2045246,U109533,F1071,45.86,2024-11-04
S2045247,U101521,F1027,95.02,2024-10-09
S2045248,U100757,F1040,85.8,2024-05-18
S2045249,U104742,F1050,48.64,2024-09-21
S2045250,U103803,F1237,82.53,2024-06-25
S2045251,U109390,F1129,93.66,2024-11-30
S2045252,U100332,F1184,27.22,2024-01-28
S2045253,U108260,F1169,42.06,2024-03-25
S2045254,U107366,F1248,36.32,2024-11-15
S2045255,U108300,F1188,72.99,2024-03-24
S2045256,U105087,F1017,34.71,2024-05-04
S2045257,U108251,F1061,26.68,2024-06-28
S2045258,U109667,F1186,74.86,2024-06-28
S2045259,U106326,F1203,99.09,2024-03-24
S2045260,U100120,F1196,74.96,2024-11-12
S2045261,U102281,F1158,59.29,2024-05-03
S2045262,U107611,F1204,40.76,2024-08-09
S2045263,U101370,F1128,43.7,2024-01-24
S2045264,U103743,F1163,96.02,2024-11-23
S2045265,U109872,F1072,62.87,2024-11-21
S2045266,U109498,F1226,93.68,2024-08-25
S2045267,U105776,F1209,94.17,2024-08-20
S2045268,U105355,F1142,35.99,2024-04-24
S2045269,U107169,F1298,96.46,2024-03-29
S2045270,U101211,F1047,19.64,2024-09-11
S2045271,U109456,F1078,83.16,2024-03-07
S2045272,U103575,F1165,15.35,2024-08-31
S2045273,U101851,F1021,61.32,2024-02-14
S2045274,U106949,F1239,25.31,2024-05-19
S2045275,U109180,F1080,36.45,2024-01-20
S2045276,U105944,F1215,62.68,2024-07-25
S2045277,U107021,F1019,12.91,2024-07-22
S2045278,U109788,F1191,22.65,2024-05-08
S2045279,U108490,F1084,40.39,2024-09-12
S2045280,U109510,F1115,52.94,2024-01-09
S2045281,U102214,F1295,27.46,2024-07-11
S2045282,U105341,F1202,51.34,2024-10-03
S2045283,U102244,F1004,53.55,2024-08-16
S2045284,U103573,F1209,40.53,2024-07-30
S2045285,U108242,F1013,17.75,2024-03-19
S2045286,U105282,F1145,93.99,2024-03-10
S2045287,U105456,F1006,87.48,2024-02-03
S2045288,U101313,F1148,31.38,2024-01-26
S2045289,U103322,F1179,97.14,2024-04-23
S2045290,U109551,F1117,48.92,2024-07-28
S2045291,U101097,F1276,78.86,2024-12-05
S2045292,U106944,F1209,83.35,2024-02-01
S2045293,U108213,F1037,87.47,2024-01-27
S2045294,U105321,F1193,65.03,2024-01-05
S2045295,U103853,F1201,49.75,2024-02-03
S2045296,U104883,F1145,69.33,2024-08-09
S2045297,U106599,F1048,39.34,2024-07-18
S2045298,U104946,F1258,68.75,2024-10-31
S2045299,U109185,F1101,43.06,2024-06-22
S2045300,U102553,F1182,37.66,2024-09-10
S2045301,U100073,F1164,31.16,2024-06-07
S2045302,U101270,F1255,46.67,2024-02-14
S2045303,U104381,F1025,65.3,2024-02-04
S2045304,U109292,F1212,85.5,2024-01-25
S2045305,U104973,F1107,48.65,2024-04-05
S2045306,U109662,F1290,91.42,2024-07-03
S2045307,U107834,F1004,83.69,2024-05-21
S2045308,U107195,F1014,25.32,2024-05-22
S2045309,U105267,F1112,81.94,2024-11-10
S2045310,U100172,F1165,11.46,2024-05-31
S2045311,U105362,F1004,37.82,2024-06-30
S2045312,U106666,F1061,33.34,2024-05-07
S2045313,U100020,F1218,75.52,2024-04-02
S2045314,U107941,F1164,92.37,2024-05-28
S2045315,U105460,F1053,95.04,2024-09-29
S2045316,U109990,F1231,41.37,2024-06-24
S2045317,U102044,F1028,24.18,2024-01-26
S2045318,U106785,F1207,50.9,2024-04-02
S2045319,U100916,F1147,76.33,2024-03-10
S2045320,U106158,F1289,84.46,2024-12-18
S2045321,U108509,F1268,86.72,2024-09-07
S2045322,U106064,F1144,64.35,2024-04-13
S2045323,U109043,F1026,74.2,2024-03-24
S2045324,U108620,F1119,81.54,2024-11-16
S2045325,U107718,F1251,26.35,2024-12-30
S2045326,U102861,F1273,86.79,2024-12-29
S2045327,U101967,F1006,58.68,2024-07-24
S2045328,U108510,F1240,33.31,2024-03-12
S2045329,U104213,F1180,38.35,2024-11-07
S2045330,U108676,F1098,51.48,2024-01-24
S2045331,U104814,F1141,49.26,2024-12-24
S2045332,U108778,F1092,85.09,2024-07-19
S2045333,U105692,F1105,77.07,2024-02-26
S2045334,U106085,F1201,73.24,2024-03-22
S2045335,U108991,F1035,80.21,2024-07-02
